album,end_date,music,rank,singer,start_date,week_num,year
That`s Hilarious,2022.10.22,That`s Hilarious,31,Charlie Puth,2022.10.16,43,2022
CHECKMATE,2022.10.15,SNEAKERS,32,ITZY (있지),2022.10.09,42,2022
Nine Track Mind (Deluxe),2022.08.06,Dangerously,89,Charlie Puth,2022.07.31,32,2022
아무래도 난,2022.08.20,아무래도 난,86,주시크 (Joosiq),2022.08.14,34,2022
진심이었던 사람만 바보가 돼,2022.08.13,진심이었던 사람만 바보가 돼,81,권진아,2022.08.07,33,2022
듣고 싶을까,2022.03.05,듣고 싶을까,73,MSG워너비(M.O.M),2022.02.27,10,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.03.12,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.03.06,11,2022
SMiLEY,2022.03.19,SMILEY (Feat. BIBI),69,YENA(최예나),2022.03.13,12,2022
LOVE & HATE,2022.03.26,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.03.20,13,2022
Next Level,2022.04.09,Next Level,65,aespa,2022.04.03,15,2022
신호등,2022.04.16,신호등,62,이무진,2022.04.10,16,2022
못해 (Re : WIND 4MEN Vol.02),2022.04.02,못해,66,김나영,2022.03.27,14,2022
Left and Right,2022.04.23,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.04.17,17,2022
strawberry moon,2022.04.30,strawberry moon,60,아이유 (IU),2022.04.24,18,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.05.07,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.05.01,19,2022
통화연결음,2022.05.14,통화연결음,57,"보라미유, MJ (써니사이드)",2022.05.08,20,2022
BETWEEN 1&2,2022.05.21,Talk that Talk,54,TWICE,2022.05.15,21,2022
CHARLIE,2022.06.04,I Don`t Think That I Like Her,52,Charlie Puth,2022.05.29,23,2022
밤하늘의 별을(2020),2022.05.28,밤하늘의 별을(2020),53,경서,2022.05.22,22,2022
`키스 먼저 할까요?` OST Part 3,2022.06.18,"모든 날, 모든 순간 (Every day, Every Moment)",49,폴킴,2022.06.12,25,2022
사랑한다고 말해줘,2022.06.11,사랑한다고 말해줘,50,탑현,2022.06.05,24,2022
IM HERO,2022.07.02,무지개,46,임영웅,2022.06.26,27,2022
미련을 말하는,2022.06.25,새벽에 걸려온 너의 전화는,47,한동근,2022.06.19,26,2022
전설,2022.07.09,주저하는 연인들을 위해,45,잔나비,2022.07.03,28,2022
Stay,2022.07.16,Stay,44,"The Kid LAROI, Justin Bieber",2022.07.10,29,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.09.03,다정히 내 이름을 부르면,41,"경서예지, 전건호",2022.08.28,36,2022
IM NAYEON,2022.08.27,POP!,42,나연 (TWICE),2022.08.21,35,2022
Girls - The 2nd Mini Album,2022.09.10,도깨비불 (Illusion),39,aespa,2022.09.04,37,2022
싸다9,2022.09.17,That That (prod. & feat. SUGA of BTS),38,싸이 (Psy),2022.09.11,38,2022
PROTOTYPE RESEARCH #0063,2022.09.24,내 기쁨은 너가 벤틀리를 끄는 거야,37,김승민,2022.09.18,39,2022
IM HERO,2022.10.08,다시 만날 수 있을까,34,임영웅,2022.10.02,41,2022
취중고백,2022.10.01,취중고백,36,김민석,2022.09.25,40,2022
CHECKMATE,2022.10.22,SNEAKERS,32,ITZY (있지),2022.10.16,43,2022
ELEVEN,2022.10.15,ELEVEN,33,IVE (아이브),2022.10.09,42,2022
잔나비 소곡집 l,2022.08.06,가을밤에 든 생각,90,잔나비,2022.07.31,32,2022
I NEVER DIE,2022.08.20,MY BAG,87,(여자)아이들,2022.08.14,34,2022
항해,2022.08.13,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",82,AKMU (악뮤),2022.08.07,33,2022
GANADARA,2022.03.05,GANADARA (Feat. 아이유),74,박재범,2022.02.27,10,2022
최고의 사랑 OST Part 4,2022.03.12,내 손을 잡아,71,아이유 (IU),2022.03.06,11,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.03.19,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.03.13,12,2022
SMiLEY,2022.03.26,SMILEY (Feat. BIBI),69,YENA(최예나),2022.03.20,13,2022
못해 (Re : WIND 4MEN Vol.02),2022.04.09,못해,66,김나영,2022.04.03,15,2022
INVU - The 3rd Album,2022.04.16,INVU,63,태연 (TAEYEON),2022.04.10,16,2022
Dynamite,2022.04.02,Dynamite,67,방탄소년단,2022.03.27,14,2022
신호등,2022.04.23,신호등,62,이무진,2022.04.17,17,2022
Left and Right,2022.04.30,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.04.24,18,2022
조각집,2022.05.07,드라마,59,아이유 (IU),2022.05.01,19,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.05.14,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.05.08,20,2022
Girls - The 2nd Mini Album,2022.05.21,Girls,55,aespa,2022.05.15,21,2022
밤하늘의 별을(2020),2022.06.04,밤하늘의 별을(2020),53,경서,2022.05.29,23,2022
BETWEEN 1&2,2022.05.28,Talk that Talk,54,TWICE,2022.05.22,22,2022
사랑한다고 말해줘,2022.06.18,사랑한다고 말해줘,50,탑현,2022.06.12,25,2022
ENTWURF,2022.06.11,DICE,51,NMIXX,2022.06.05,24,2022
미련을 말하는,2022.07.02,새벽에 걸려온 너의 전화는,47,한동근,2022.06.26,27,2022
스티커 사진,2022.06.25,스티커 사진,48,21학번,2022.06.19,26,2022
IM HERO,2022.07.09,무지개,46,임영웅,2022.07.03,28,2022
전설,2022.07.16,주저하는 연인들을 위해,45,잔나비,2022.07.10,29,2022
IM NAYEON,2022.09.03,POP!,42,나연 (TWICE),2022.08.28,36,2022
Seoul,2022.08.27,Love story,43,볼빨간사춘기,2022.08.21,35,2022
LOVE me,2022.09.10,LOVE me,40,BE`O (비오),2022.09.04,37,2022
Girls - The 2nd Mini Album,2022.09.17,도깨비불 (Illusion),39,aespa,2022.09.11,38,2022
싸다9,2022.09.24,That That (prod. & feat. SUGA of BTS),38,싸이 (Psy),2022.09.18,39,2022
별에서 온 그대 OST Part 7,2022.10.08,너의 모든 순간,35,성시경,2022.10.02,41,2022
PROTOTYPE RESEARCH #0063,2022.10.01,내 기쁨은 너가 벤틀리를 끄는 거야,37,김승민,2022.09.25,40,2022
ELEVEN,2022.10.22,ELEVEN,33,IVE (아이브),2022.10.16,43,2022
IM HERO,2022.10.15,다시 만날 수 있을까,34,임영웅,2022.10.09,42,2022
OHAYO MY NIGHT,2022.08.06,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.07.31,32,2022
그때로 돌아가,2022.08.20,그때로 돌아가,88,로이킴,2022.08.14,34,2022
너를 생각해,2022.08.13,너를 생각해,83,주시크 (Joosiq),2022.08.07,33,2022
내일은 미스터트롯 우승자 특전곡,2022.03.05,이제 나만 믿어요,75,임영웅,2022.02.27,10,2022
쇼미더머니 10 Episode 2,2022.03.12,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.03.06,11,2022
최고의 사랑 OST Part 4,2022.03.19,내 손을 잡아,71,아이유 (IU),2022.03.13,12,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.03.26,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.03.20,13,2022
Dynamite,2022.04.09,Dynamite,67,방탄소년단,2022.04.03,15,2022
그래서 그대는,2022.04.16,그래서 그대는,64,이영현,2022.04.10,16,2022
LOVE & HATE,2022.04.02,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.03.27,14,2022
INVU - The 3rd Album,2022.04.23,INVU,63,태연 (TAEYEON),2022.04.17,17,2022
신호등,2022.04.30,신호등,62,이무진,2022.04.24,18,2022
strawberry moon,2022.05.07,strawberry moon,60,아이유 (IU),2022.05.01,19,2022
조각집,2022.05.14,드라마,59,아이유 (IU),2022.05.08,20,2022
봄여름가을겨울 (Still Life),2022.05.21,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.05.15,21,2022
BETWEEN 1&2,2022.06.04,Talk that Talk,54,TWICE,2022.05.29,23,2022
Girls - The 2nd Mini Album,2022.05.28,Girls,55,aespa,2022.05.22,22,2022
ENTWURF,2022.06.18,DICE,51,NMIXX,2022.06.12,25,2022
CHARLIE,2022.06.11,I Don`t Think That I Like Her,52,Charlie Puth,2022.06.05,24,2022
스티커 사진,2022.07.02,스티커 사진,48,21학번,2022.06.26,27,2022
`키스 먼저 할까요?` OST Part 3,2022.06.25,"모든 날, 모든 순간 (Every day, Every Moment)",49,폴킴,2022.06.19,26,2022
미련을 말하는,2022.07.09,새벽에 걸려온 너의 전화는,47,한동근,2022.07.03,28,2022
IM HERO,2022.07.16,무지개,46,임영웅,2022.07.10,29,2022
Seoul,2022.09.03,Love story,43,볼빨간사춘기,2022.08.28,36,2022
Stay,2022.08.27,Stay,44,"The Kid LAROI, Justin Bieber",2022.08.21,35,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.09.10,다정히 내 이름을 부르면,41,"경서예지, 전건호",2022.09.04,37,2022
LOVE me,2022.09.17,LOVE me,40,BE`O (비오),2022.09.11,38,2022
Girls - The 2nd Mini Album,2022.09.24,도깨비불 (Illusion),39,aespa,2022.09.18,39,2022
취중고백,2022.10.08,취중고백,36,김민석,2022.10.02,41,2022
싸다9,2022.10.01,That That (prod. & feat. SUGA of BTS),38,싸이 (Psy),2022.09.25,40,2022
IM HERO,2022.10.22,다시 만날 수 있을까,34,임영웅,2022.10.16,43,2022
별에서 온 그대 OST Part 7,2022.10.15,너의 모든 순간,35,성시경,2022.10.09,42,2022
YOU NEVER WALK ALONE,2022.08.06,봄날,92,방탄소년단,2022.07.31,32,2022
Nine Track Mind (Deluxe),2022.08.20,Dangerously,89,Charlie Puth,2022.08.14,34,2022
Top Gun: Maverick (Music From The Motion Picture) OST,2022.08.13,I Ain`t Worried,84,OneRepublic,2022.08.07,33,2022
Celebrity,2022.03.05,Celebrity,76,아이유 (IU),2022.02.27,10,2022
듣고 싶을까,2022.03.12,듣고 싶을까,73,MSG워너비(M.O.M),2022.03.06,11,2022
쇼미더머니 10 Episode 2,2022.03.19,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.03.13,12,2022
최고의 사랑 OST Part 4,2022.03.26,내 손을 잡아,71,아이유 (IU),2022.03.20,13,2022
LOVE & HATE,2022.04.09,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.04.03,15,2022
Next Level,2022.04.16,Next Level,65,aespa,2022.04.10,16,2022
SMiLEY,2022.04.02,SMILEY (Feat. BIBI),69,YENA(최예나),2022.03.27,14,2022
그래서 그대는,2022.04.23,그래서 그대는,64,이영현,2022.04.17,17,2022
INVU - The 3rd Album,2022.04.30,INVU,63,태연 (TAEYEON),2022.04.24,18,2022
Left and Right,2022.05.07,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.05.01,19,2022
strawberry moon,2022.05.14,strawberry moon,60,아이유 (IU),2022.05.08,20,2022
통화연결음,2022.05.21,통화연결음,57,"보라미유, MJ (써니사이드)",2022.05.15,21,2022
Girls - The 2nd Mini Album,2022.06.04,Girls,55,aespa,2022.05.29,23,2022
봄여름가을겨울 (Still Life),2022.05.28,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.05.22,22,2022
CHARLIE,2022.06.18,I Don`t Think That I Like Her,52,Charlie Puth,2022.06.12,25,2022
밤하늘의 별을(2020),2022.06.11,밤하늘의 별을(2020),53,경서,2022.06.05,24,2022
`키스 먼저 할까요?` OST Part 3,2022.07.02,"모든 날, 모든 순간 (Every day, Every Moment)",49,폴킴,2022.06.26,27,2022
사랑한다고 말해줘,2022.06.25,사랑한다고 말해줘,50,탑현,2022.06.19,26,2022
스티커 사진,2022.07.09,스티커 사진,48,21학번,2022.07.03,28,2022
미련을 말하는,2022.07.16,새벽에 걸려온 너의 전화는,47,한동근,2022.07.10,29,2022
Stay,2022.09.03,Stay,44,"The Kid LAROI, Justin Bieber",2022.08.28,36,2022
전설,2022.08.27,주저하는 연인들을 위해,45,잔나비,2022.08.21,35,2022
IM NAYEON,2022.09.10,POP!,42,나연 (TWICE),2022.09.04,37,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.09.17,다정히 내 이름을 부르면,41,"경서예지, 전건호",2022.09.11,38,2022
LOVE me,2022.09.24,LOVE me,40,BE`O (비오),2022.09.18,39,2022
PROTOTYPE RESEARCH #0063,2022.10.08,내 기쁨은 너가 벤틀리를 끄는 거야,37,김승민,2022.10.02,41,2022
Girls - The 2nd Mini Album,2022.10.01,도깨비불 (Illusion),39,aespa,2022.09.25,40,2022
별에서 온 그대 OST Part 7,2022.10.22,너의 모든 순간,35,성시경,2022.10.16,43,2022
취중고백,2022.10.15,취중고백,36,김민석,2022.10.09,42,2022
첫사랑,2022.08.06,첫사랑,93,백아,2022.07.31,32,2022
잔나비 소곡집 l,2022.08.20,가을밤에 든 생각,90,잔나비,2022.08.14,34,2022
Butter,2022.08.13,Butter,85,방탄소년단,2022.08.07,33,2022
I love,2022.03.05,LOVE,77,(여자)아이들,2022.02.27,10,2022
GANADARA,2022.03.12,GANADARA (Feat. 아이유),74,박재범,2022.03.06,11,2022
듣고 싶을까,2022.03.19,듣고 싶을까,73,MSG워너비(M.O.M),2022.03.13,12,2022
쇼미더머니 10 Episode 2,2022.03.26,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.03.20,13,2022
SMiLEY,2022.04.09,SMILEY (Feat. BIBI),69,YENA(최예나),2022.04.03,15,2022
못해 (Re : WIND 4MEN Vol.02),2022.04.16,못해,66,김나영,2022.04.10,16,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.04.02,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.03.27,14,2022
Next Level,2022.04.23,Next Level,65,aespa,2022.04.17,17,2022
그래서 그대는,2022.04.30,그래서 그대는,64,이영현,2022.04.24,18,2022
신호등,2022.05.07,신호등,62,이무진,2022.05.01,19,2022
Left and Right,2022.05.14,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.05.08,20,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.05.21,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.05.15,21,2022
봄여름가을겨울 (Still Life),2022.06.04,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.05.29,23,2022
통화연결음,2022.05.28,통화연결음,57,"보라미유, MJ (써니사이드)",2022.05.22,22,2022
밤하늘의 별을(2020),2022.06.18,밤하늘의 별을(2020),53,경서,2022.06.12,25,2022
BETWEEN 1&2,2022.06.11,Talk that Talk,54,TWICE,2022.06.05,24,2022
사랑한다고 말해줘,2022.07.02,사랑한다고 말해줘,50,탑현,2022.06.26,27,2022
ENTWURF,2022.06.25,DICE,51,NMIXX,2022.06.19,26,2022
`키스 먼저 할까요?` OST Part 3,2022.07.09,"모든 날, 모든 순간 (Every day, Every Moment)",49,폴킴,2022.07.03,28,2022
스티커 사진,2022.07.16,스티커 사진,48,21학번,2022.07.10,29,2022
전설,2022.09.03,주저하는 연인들을 위해,45,잔나비,2022.08.28,36,2022
IM HERO,2022.08.27,무지개,46,임영웅,2022.08.21,35,2022
Seoul,2022.09.10,Love story,43,볼빨간사춘기,2022.09.04,37,2022
IM NAYEON,2022.09.17,POP!,42,나연 (TWICE),2022.09.11,38,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.09.24,다정히 내 이름을 부르면,41,"경서예지, 전건호",2022.09.18,39,2022
싸다9,2022.10.08,That That (prod. & feat. SUGA of BTS),38,싸이 (Psy),2022.10.02,41,2022
LOVE me,2022.10.01,LOVE me,40,BE`O (비오),2022.09.25,40,2022
취중고백,2022.10.22,취중고백,36,김민석,2022.10.16,43,2022
PROTOTYPE RESEARCH #0063,2022.10.15,내 기쁨은 너가 벤틀리를 끄는 거야,37,김승민,2022.10.09,42,2022
MAXIDENT,2022.08.06,CASE 143,94,Stray Kids (스트레이 키즈),2022.07.31,32,2022
OHAYO MY NIGHT,2022.08.20,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.08.14,34,2022
아무래도 난,2022.08.13,아무래도 난,86,주시크 (Joosiq),2022.08.07,33,2022
Weekend,2022.03.05,Weekend,78,태연 (TAEYEON),2022.02.27,10,2022
내일은 미스터트롯 우승자 특전곡,2022.03.12,이제 나만 믿어요,75,임영웅,2022.03.06,11,2022
GANADARA,2022.03.19,GANADARA (Feat. 아이유),74,박재범,2022.03.13,12,2022
듣고 싶을까,2022.03.26,듣고 싶을까,73,MSG워너비(M.O.M),2022.03.20,13,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.04.09,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.04.03,15,2022
Dynamite,2022.04.16,Dynamite,67,방탄소년단,2022.04.10,16,2022
최고의 사랑 OST Part 4,2022.04.02,내 손을 잡아,71,아이유 (IU),2022.03.27,14,2022
못해 (Re : WIND 4MEN Vol.02),2022.04.23,못해,66,김나영,2022.04.17,17,2022
Next Level,2022.04.30,Next Level,65,aespa,2022.04.24,18,2022
INVU - The 3rd Album,2022.05.07,INVU,63,태연 (TAEYEON),2022.05.01,19,2022
신호등,2022.05.14,신호등,62,이무진,2022.05.08,20,2022
조각집,2022.05.21,드라마,59,아이유 (IU),2022.05.15,21,2022
통화연결음,2022.06.04,통화연결음,57,"보라미유, MJ (써니사이드)",2022.05.29,23,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.05.28,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.05.22,22,2022
BETWEEN 1&2,2022.06.18,Talk that Talk,54,TWICE,2022.06.12,25,2022
Girls - The 2nd Mini Album,2022.06.11,Girls,55,aespa,2022.06.05,24,2022
ENTWURF,2022.07.02,DICE,51,NMIXX,2022.06.26,27,2022
CHARLIE,2022.06.25,I Don`t Think That I Like Her,52,Charlie Puth,2022.06.19,26,2022
사랑한다고 말해줘,2022.07.09,사랑한다고 말해줘,50,탑현,2022.07.03,28,2022
`키스 먼저 할까요?` OST Part 3,2022.07.16,"모든 날, 모든 순간 (Every day, Every Moment)",49,폴킴,2022.07.10,29,2022
IM HERO,2022.09.03,무지개,46,임영웅,2022.08.28,36,2022
미련을 말하는,2022.08.27,새벽에 걸려온 너의 전화는,47,한동근,2022.08.21,35,2022
Stay,2022.09.10,Stay,44,"The Kid LAROI, Justin Bieber",2022.09.04,37,2022
Seoul,2022.09.17,Love story,43,볼빨간사춘기,2022.09.11,38,2022
IM NAYEON,2022.09.24,POP!,42,나연 (TWICE),2022.09.18,39,2022
Girls - The 2nd Mini Album,2022.10.08,도깨비불 (Illusion),39,aespa,2022.10.02,41,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.10.01,다정히 내 이름을 부르면,41,"경서예지, 전건호",2022.09.25,40,2022
PROTOTYPE RESEARCH #0063,2022.10.22,내 기쁨은 너가 벤틀리를 끄는 거야,37,김승민,2022.10.16,43,2022
싸다9,2022.10.15,That That (prod. & feat. SUGA of BTS),38,싸이 (Psy),2022.10.09,42,2022
MSG워너비 1집,2022.08.06,바라만 본다,95,MSG워너비(M.O.M),2022.07.31,32,2022
YOU NEVER WALK ALONE,2022.08.20,봄날,92,방탄소년단,2022.08.14,34,2022
I NEVER DIE,2022.08.13,MY BAG,87,(여자)아이들,2022.08.07,33,2022
MIC ON,2022.03.05,ILLELLA (일낼라),79,마마무(Mamamoo),2022.02.27,10,2022
Celebrity,2022.03.12,Celebrity,76,아이유 (IU),2022.03.06,11,2022
내일은 미스터트롯 우승자 특전곡,2022.03.19,이제 나만 믿어요,75,임영웅,2022.03.13,12,2022
GANADARA,2022.03.26,GANADARA (Feat. 아이유),74,박재범,2022.03.20,13,2022
최고의 사랑 OST Part 4,2022.04.09,내 손을 잡아,71,아이유 (IU),2022.04.03,15,2022
LOVE & HATE,2022.04.16,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.04.10,16,2022
쇼미더머니 10 Episode 2,2022.04.02,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.03.27,14,2022
Dynamite,2022.04.23,Dynamite,67,방탄소년단,2022.04.17,17,2022
못해 (Re : WIND 4MEN Vol.02),2022.04.30,못해,66,김나영,2022.04.24,18,2022
그래서 그대는,2022.05.07,그래서 그대는,64,이영현,2022.05.01,19,2022
INVU - The 3rd Album,2022.05.14,INVU,63,태연 (TAEYEON),2022.05.08,20,2022
strawberry moon,2022.05.21,strawberry moon,60,아이유 (IU),2022.05.15,21,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.06.04,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.05.29,23,2022
조각집,2022.05.28,드라마,59,아이유 (IU),2022.05.22,22,2022
Girls - The 2nd Mini Album,2022.06.18,Girls,55,aespa,2022.06.12,25,2022
봄여름가을겨울 (Still Life),2022.06.11,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.06.05,24,2022
CHARLIE,2022.07.02,I Don`t Think That I Like Her,52,Charlie Puth,2022.06.26,27,2022
밤하늘의 별을(2020),2022.06.25,밤하늘의 별을(2020),53,경서,2022.06.19,26,2022
ENTWURF,2022.07.09,DICE,51,NMIXX,2022.07.03,28,2022
사랑한다고 말해줘,2022.07.16,사랑한다고 말해줘,50,탑현,2022.07.10,29,2022
미련을 말하는,2022.09.03,새벽에 걸려온 너의 전화는,47,한동근,2022.08.28,36,2022
스티커 사진,2022.08.27,스티커 사진,48,21학번,2022.08.21,35,2022
전설,2022.09.10,주저하는 연인들을 위해,45,잔나비,2022.09.04,37,2022
Stay,2022.09.17,Stay,44,"The Kid LAROI, Justin Bieber",2022.09.11,38,2022
Seoul,2022.09.24,Love story,43,볼빨간사춘기,2022.09.18,39,2022
LOVE me,2022.10.08,LOVE me,40,BE`O (비오),2022.10.02,41,2022
IM NAYEON,2022.10.01,POP!,42,나연 (TWICE),2022.09.25,40,2022
싸다9,2022.10.22,That That (prod. & feat. SUGA of BTS),38,싸이 (Psy),2022.10.16,43,2022
Girls - The 2nd Mini Album,2022.10.15,도깨비불 (Illusion),39,aespa,2022.10.09,42,2022
열이올라요 (Heart Burn),2022.08.06,열이올라요 (Heart Burn),96,선미,2022.07.31,32,2022
첫사랑,2022.08.20,첫사랑,93,백아,2022.08.14,34,2022
그때로 돌아가,2022.08.13,그때로 돌아가,88,로이킴,2022.08.07,33,2022
Justice,2022.03.05,Off My Face,80,Justin Bieber,2022.02.27,10,2022
I love,2022.03.12,LOVE,77,(여자)아이들,2022.03.06,11,2022
Celebrity,2022.03.19,Celebrity,76,아이유 (IU),2022.03.13,12,2022
내일은 미스터트롯 우승자 특전곡,2022.03.26,이제 나만 믿어요,75,임영웅,2022.03.20,13,2022
쇼미더머니 10 Episode 2,2022.04.09,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.04.03,15,2022
SMiLEY,2022.04.16,SMILEY (Feat. BIBI),69,YENA(최예나),2022.04.10,16,2022
듣고 싶을까,2022.04.02,듣고 싶을까,73,MSG워너비(M.O.M),2022.03.27,14,2022
LOVE & HATE,2022.04.23,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.04.17,17,2022
Dynamite,2022.04.30,Dynamite,67,방탄소년단,2022.04.24,18,2022
Next Level,2022.05.07,Next Level,65,aespa,2022.05.01,19,2022
그래서 그대는,2022.05.14,그래서 그대는,64,이영현,2022.05.08,20,2022
Left and Right,2022.05.21,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.05.15,21,2022
조각집,2022.06.04,드라마,59,아이유 (IU),2022.05.29,23,2022
strawberry moon,2022.05.28,strawberry moon,60,아이유 (IU),2022.05.22,22,2022
봄여름가을겨울 (Still Life),2022.06.18,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.06.12,25,2022
통화연결음,2022.06.11,통화연결음,57,"보라미유, MJ (써니사이드)",2022.06.05,24,2022
밤하늘의 별을(2020),2022.07.02,밤하늘의 별을(2020),53,경서,2022.06.26,27,2022
BETWEEN 1&2,2022.06.25,Talk that Talk,54,TWICE,2022.06.19,26,2022
CHARLIE,2022.07.09,I Don`t Think That I Like Her,52,Charlie Puth,2022.07.03,28,2022
ENTWURF,2022.07.16,DICE,51,NMIXX,2022.07.10,29,2022
스티커 사진,2022.09.03,스티커 사진,48,21학번,2022.08.28,36,2022
`키스 먼저 할까요?` OST Part 3,2022.08.27,"모든 날, 모든 순간 (Every day, Every Moment)",49,폴킴,2022.08.21,35,2022
IM HERO,2022.09.10,무지개,46,임영웅,2022.09.04,37,2022
전설,2022.09.17,주저하는 연인들을 위해,45,잔나비,2022.09.11,38,2022
Stay,2022.09.24,Stay,44,"The Kid LAROI, Justin Bieber",2022.09.18,39,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.10.08,다정히 내 이름을 부르면,41,"경서예지, 전건호",2022.10.02,41,2022
Seoul,2022.10.01,Love story,43,볼빨간사춘기,2022.09.25,40,2022
Girls - The 2nd Mini Album,2022.10.22,도깨비불 (Illusion),39,aespa,2022.10.16,43,2022
LOVE me,2022.10.15,LOVE me,40,BE`O (비오),2022.10.09,42,2022
I love,2022.08.06,Change,97,(여자)아이들,2022.07.31,32,2022
MAXIDENT,2022.08.20,CASE 143,94,Stray Kids (스트레이 키즈),2022.08.14,34,2022
Nine Track Mind (Deluxe),2022.08.13,Dangerously,89,Charlie Puth,2022.08.07,33,2022
진심이었던 사람만 바보가 돼,2022.03.05,진심이었던 사람만 바보가 돼,81,권진아,2022.02.27,10,2022
Weekend,2022.03.12,Weekend,78,태연 (TAEYEON),2022.03.06,11,2022
I love,2022.03.19,LOVE,77,(여자)아이들,2022.03.13,12,2022
Celebrity,2022.03.26,Celebrity,76,아이유 (IU),2022.03.20,13,2022
듣고 싶을까,2022.04.09,듣고 싶을까,73,MSG워너비(M.O.M),2022.04.03,15,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.04.16,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.04.10,16,2022
GANADARA,2022.04.02,GANADARA (Feat. 아이유),74,박재범,2022.03.27,14,2022
SMiLEY,2022.04.23,SMILEY (Feat. BIBI),69,YENA(최예나),2022.04.17,17,2022
LOVE & HATE,2022.04.30,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.04.24,18,2022
못해 (Re : WIND 4MEN Vol.02),2022.05.07,못해,66,김나영,2022.05.01,19,2022
Next Level,2022.05.14,Next Level,65,aespa,2022.05.08,20,2022
신호등,2022.05.21,신호등,62,이무진,2022.05.15,21,2022
strawberry moon,2022.06.04,strawberry moon,60,아이유 (IU),2022.05.29,23,2022
Left and Right,2022.05.28,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.05.22,22,2022
통화연결음,2022.06.18,통화연결음,57,"보라미유, MJ (써니사이드)",2022.06.12,25,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.06.11,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.06.05,24,2022
BETWEEN 1&2,2022.07.02,Talk that Talk,54,TWICE,2022.06.26,27,2022
